20, 20, 10, 0, 0, 10, 14, 13, 2, 12, 14, 1, 4, 0, 3, 1, 4, 0, 1, 0, 8, 0, 0, 0, 0, 8.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, ?, 20130607_024918
32, 32, 14, 0, 0, 0, 0, 13, 5, 7, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 12, 1, 4, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 7, ?, 20130607_024938
12, 12, 8, 0, 0, 0, 0, 4, 0, 0, 4, 0, 2, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 7, 1, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, ?, 20130607_024945
9, 9, 5, 0, 0, 8, 0, 5, 0, 0, 22, 0, 6, 0, 4, 0, 2, 0, 0, 0, 5, 7, 1, 0, 1, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, ?, 20130607_024953
5, 5, 2, 0, 0, 7, 1, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 1, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, ?, 20130607_024959
33, 33, 12, 0, 0, 2, 4, 17, 5, 3, 6, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, ?, 20130612_025544
3, 3, 1, 0, 0, 1, 0, 0, 0, 0, 20, 0, 5, 0, 5, 0, 4, 0, 0, 0, 10, 1, 0, 0, 0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_025548
28, 28, 13, 0, 0, 3, 5, 17, 5, 5, 6, 0, 2, 2, 1, 0, 0, 0, 0, 0, 3, 28, 0, 0, 1, 10.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, ?, 20130612_025608
11, 11, 1, 0, 0, 5, 1, 7, 0, 0, 6, 0, 2, 0, 1, 0, 0, 0, 0, 0, 3, 11, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, ?, 20130612_025618
20, 20, 11, 0, 0, 0, 1, 15, 1, 2, 6, 0, 2, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 10.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_025630
124, 124, 41, 2, 1, 66, 12, 47, 26, 13, 14, 2, 2, 5, 1, 4, 2, 0, 2, 1, 6, 95, 59, 29, 6, 27.0, 8.0, 5.0, 1.0, 2.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 4, ?, 20130612_025747
68, 68, 24, 0, 0, 48, 6, 37, 15, 13, 14, 0, 4, 2, 0, 2, 3, 2, 1, 1, 15, 27, 22, 8, 4, 19.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, ?, 20130612_025829
54, 54, 21, 0, 0, 25, 23, 24, 14, 6, 3, 2, 1, 0, 1, 1, 0, 0, 5, 1, 9, 0, 10, 35, 3, 15.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 0, 2, 0, 7, ?, 20130612_025902
27, 27, 11, 0, 0, 0, 0, 15, 4, 1, 36, 0, 7, 1, 6, 0, 8, 0, 0, 0, 6, 0, 2, 0, 1, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, ?, 20130612_025919
36, 36, 16, 0, 0, 20, 18, 21, 5, 26, 14, 1, 0, 2, 3, 2, 0, 0, 3, 0, 5, 7, 9, 15, 3, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, ?, 20130612_025942
22, 22, 10, 0, 0, 0, 0, 11, 1, 5, 9, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, ?, 20130612_025955
35, 35, 17, 0, 0, 0, 0, 18, 2, 6, 10, 0, 2, 1, 1, 1, 5, 0, 0, 0, 3, 15, 7, 0, 2, 10.0, 1.0, 1.0, 0.0, 0.2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 4, ?, 20130612_030017
48, 48, 17, 0, 0, 34, 9, 27, 10, 9, 3, 2, 6, 0, 0, 2, 1, 0, 0, 0, 6, 0, 36, 0, 1, 13.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, ?, 20130612_030046
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 5, 0, 5, 0, 4, 0, 0, 0, 10, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, ?, 20130612_030049
13, 13, 3, 0, 0, 1, 1, 4, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 0, 0, 1, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_030214
25, 25, 12, 0, 0, 21, 1, 15, 3, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 0, 0, 1, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, ?, 20130612_030232
25, 25, 10, 0, 0, 22, 1, 12, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 0, 0, 1, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_030250
51, 51, 14, 0, 0, 0, 1, 22, 6, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 0, 0, 0, 1, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 4, ?, 20130612_030322
67, 67, 28, 2, 1, 53, 24, 35, 8, 4, 14, 1, 7, 2, 3, 2, 7, 0, 6, 1, 10, 20, 13, 0, 2, 21.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 1, 0, 1, 0, 4, ?, 20130612_030403
28, 28, 12, 0, 0, 16, 10, 11, 3, 11, 2, 1, 3, 1, 0, 2, 2, 0, 0, 0, 14, 0, 17, 7, 4, 6.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 4, ?, 20130612_030421
7, 7, 2, 0, 0, 12, 0, 3, 1, 0, 7, 0, 5, 0, 3, 0, 3, 0, 0, 0, 12, 6, 0, 0, 0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, ?, 20130612_030428
7, 7, 1, 0, 0, 1, 1, 2, 0, 0, 13, 0, 7, 0, 1, 0, 7, 0, 0, 0, 6, 7, 0, 0, 1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_030810
47, 47, 19, 0, 0, 29, 17, 28, 6, 3, 13, 0, 7, 0, 1, 4, 7, 0, 2, 0, 6, 21, 8, 0, 3, 14.0, 0.0, 0.0, 0.0, 0.5714285714285714, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, ?, 20130612_030839
55, 55, 18, 0, 0, 12, 3, 36, 4, 4, 8, 0, 3, 0, 2, 0, 2, 0, 0, 1, 6, 0, 6, 20, 2, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 0, 0, 4, ?, 20130612_030913
15, 15, 6, 0, 0, 0, 0, 11, 1, 0, 5, 0, 3, 0, 0, 0, 1, 0, 0, 0, 13, 14, 0, 0, 0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, ?, 20130612_030925
3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 1, 0, 0, 0, 13, 3, 0, 0, 1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_030929
56, 56, 18, 0, 0, 1, 2, 31, 7, 5, 5, 0, 3, 0, 0, 1, 1, 0, 0, 0, 13, 17, 0, 0, 2, 13.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 4, ?, 20130612_031004
37, 37, 11, 0, 0, 24, 13, 29, 4, 1, 15, 0, 5, 0, 3, 1, 1, 0, 4, 1, 10, 0, 18, 0, 1, 9.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1, ?, 20130612_031027
42, 42, 19, 0, 0, 14, 15, 27, 2, 12, 20, 2, 3, 2, 2, 1, 3, 0, 6, 0, 11, 0, 0, 0, 0, 14.0, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 0, 4, ?, 20130612_031053
16, 16, 7, 0, 0, 1, 3, 12, 0, 12, 11, 0, 2, 0, 2, 0, 4, 0, 1, 0, 10, 0, 0, 5, 1, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 4, ?, 20130612_031103
16, 16, 8, 0, 0, 29, 0, 8, 4, 4, 23, 0, 8, 1, 10, 0, 4, 0, 0, 0, 6, 13, 2, 0, 1, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031115
12, 12, 0, 0, 0, 1, 1, 2, 0, 0, 11, 0, 2, 0, 1, 0, 2, 0, 0, 0, 17, 12, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, ?, 20130612_031209
44, 44, 16, 0, 0, 16, 4, 27, 6, 3, 11, 0, 2, 0, 1, 0, 2, 1, 0, 1, 17, 44, 0, 0, 1, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 7, ?, 20130612_031239
14, 14, 5, 0, 0, 6, 1, 3, 0, 0, 15, 0, 3, 0, 3, 0, 2, 0, 0, 0, 9, 14, 0, 0, 1, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, ?, 20130612_031255
31, 31, 14, 0, 0, 0, 1, 16, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 1, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, ?, 20130612_031325
7, 7, 3, 0, 0, 5, 0, 2, 0, 0, 7, 0, 3, 0, 2, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031331
46, 46, 21, 3, 1, 1, 2, 24, 3, 8, 20, 0, 11, 3, 7, 1, 3, 0, 0, 1, 10, 20, 20, 0, 3, 16.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031423
29, 29, 12, 0, 0, 0, 0, 15, 4, 8, 10, 0, 3, 1, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, ?, 20130612_031441
33, 33, 17, 0, 0, 0, 0, 18, 3, 7, 15, 0, 1, 2, 1, 1, 1, 0, 0, 0, 6, 8, 0, 0, 1, 12.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031501
24, 24, 14, 0, 0, 0, 0, 16, 2, 8, 12, 1, 7, 1, 2, 2, 4, 0, 0, 0, 7, 8, 11, 0, 3, 9.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, ?, 20130612_031516
18, 18, 9, 0, 0, 0, 0, 7, 1, 1, 9, 0, 5, 0, 0, 0, 2, 0, 0, 1, 9, 0, 0, 0, 0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, ?, 20130612_031527
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 2, 0, 0, 0, 15, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031529
36, 36, 18, 0, 0, 1, 1, 26, 1, 10, 11, 0, 2, 2, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 15.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, ?, 20130612_031618
27, 27, 6, 0, 0, 0, 0, 16, 2, 1, 12, 0, 6, 0, 1, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, ?, 20130612_031635
47, 47, 19, 0, 0, 3, 4, 28, 8, 11, 23, 1, 5, 1, 2, 2, 3, 1, 0, 0, 5, 24, 15, 0, 3, 14.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031704
33, 33, 17, 0, 0, 0, 0, 20, 4, 9, 2, 0, 3, 3, 0, 1, 0, 0, 0, 0, 6, 0, 8, 0, 1, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, ?, 20130612_031724
17, 17, 8, 0, 0, 0, 0, 11, 1, 2, 30, 0, 11, 0, 6, 0, 5, 0, 0, 1, 9, 0, 0, 0, 0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031735
14, 14, 6, 0, 0, 0, 0, 5, 0, 19, 18, 0, 8, 0, 3, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031743
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130612_031746
52, 52, 16, 0, 0, 0, 0, 32, 5, 3, 10, 0, 2, 0, 1, 0, 1, 0, 0, 0, 7, 52, 0, 0, 1, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130613_022424
13, 13, 2, 0, 0, 1, 2, 7, 2, 0, 14, 0, 5, 0, 3, 0, 1, 1, 0, 1, 8, 13, 0, 0, 1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4, ?, 20130613_022441
31, 31, 17, 0, 0, 10, 2, 23, 5, 6, 14, 0, 5, 2, 3, 0, 1, 1, 0, 2, 8, 31, 0, 0, 1, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 4, ?, 20130613_022503
79, 79, 28, 0, 0, 4, 3, 37, 11, 8, 10, 0, 4, 2, 1, 0, 0, 1, 0, 3, 16, 0, 0, 0, 1, 21.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 2, 0, 4, ?, 20130613_022600
40, 40, 12, 0, 0, 0, 0, 24, 2, 3, 6, 0, 2, 0, 1, 1, 1, 0, 0, 0, 18, 22, 9, 0, 2, 10.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, ?, 20130613_022625
8, 8, 3, 0, 0, 6, 0, 4, 0, 0, 6, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 6, 0, 0, 0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130613_022632
8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 0, 0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130613_022651
8, 8, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 0, 0, 1, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130613_022659
6, 6, 2, 0, 0, 3, 1, 2, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 0, 0, 1, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130613_022705
15, 15, 7, 0, 0, 1, 1, 10, 1, 5, 24, 0, 7, 1, 3, 0, 5, 0, 0, 0, 10, 15, 0, 0, 1, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130613_022942
9, 9, 3, 0, 0, 8, 1, 6, 1, 3, 24, 0, 7, 0, 3, 0, 5, 0, 0, 0, 10, 9, 0, 0, 1, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130613_022950
89, 89, 36, 0, 0, 0, 1, 34, 21, 17, 24, 1, 7, 4, 3, 6, 5, 0, 0, 1, 10, 29, 30, 0, 5, 24.0, 2.0, 1.0, 0.0, 1.2, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 4, ?, 20130613_023046
36, 36, 16, 0, 0, 26, 5, 19, 4, 8, 16, 1, 0, 0, 3, 2, 2, 0, 1, 0, 5, 0, 0, 0, 0, 11.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 4, ?, 20130613_023108
30, 30, 16, 3, 1, 0, 0, 20, 0, 10, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 4, ?, 20130613_023126
26, 26, 11, 0, 0, 0, 0, 13, 3, 0, 18, 0, 1, 0, 5, 0, 3, 0, 0, 0, 4, 0, 4, 10, 2, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, ?, 20130613_023142
26, 26, 17, 0, 0, 0, 0, 5, 3, 13, 14, 0, 7, 4, 3, 2, 0, 0, 0, 0, 6, 10, 0, 0, 1, 10.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, ?, 20130613_023158
26, 26, 13, 0, 0, 0, 0, 9, 2, 8, 14, 1, 0, 2, 0, 0, 0, 0, 0, 1, 11, 0, 19, 0, 1, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, ?, 20130613_023214
2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 8, 0, 3, 0, 0, 0, 2, 0, 0, 0, 10, 1, 0, 0, 0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, ?, 20130613_023218
