@relation myRelation

@attribute diff numeric
@attribute yaw numeric
@attribute pitch numeric
@attribute roll numeric
@attribute neutral numeric
@attribute happy numeric
@attribute surprised numeric
@attribute angry numeric
@attribute disgusted numeric
@attribute afraid numeric
@attribute sad numeric
@attribute aNominal {1,2,3,4,5}

@data
3,0.072524,0.159397,-0.046318,0.221146,0.004498,0.023955,0.740414,0.00424,0.000849,0.004898,1
3,0.034031,0.085011,-0.009555,0.618878,0.048064,0.078054,0.09875,0.009107,0.094376,0.050218,1
3,0.071181,0.10182,-0.026734,0.767558,0.011509,0.055428,0.140101,0.003261,0.002767,0.019377,3
3,0.057229,0.019483,-0.03705,0.731245,0.011782,0.076418,0.074265,0.000734,0.085776,0.014186,2
3,0.081582,0.125263,-0.065347,0.587437,0.015958,0.025312,0.354996,0.005303,0.002217,0.008777,1
4,-0.074787,0.184611,-0.18384,0.079948,0.491371,0.050726,0.025135,0.068435,0.272454,0.011931,4
4,-0.035419,0.046881,-0.059491,0.066512,0.722565,0.014924,0.013102,0.046284,0.145469,0.005229,5
5,0.049393,0.038074,-0.014876,0.543302,0.018377,0.179691,0.001053,0.002607,0.063441,0.191529,5
5,0.018019,0.017357,-0.029765,0.226505,0.249793,0.21077,0.115482,0.1195,0.040037,0.037912,5
5,0.026026,-0.029463,-0.021346,0.533416,0.068702,0.149997,0.003746,0.007702,0.125695,0.122647,5
5,0.02779,-0.010749,0.003244,0.059253,0.686942,0.026643,0.007789,0.027901,0.191688,0.010549,5
